observer,scene,condition_A,condition_B,is_A_selected,metric_A,level_A,metric_B,level_B,response_time_sec
rafal,subway,temporal-resolution-multiplexing_level2,temporal-resolution-multiplexing_level1,0,temporal-resolution-multiplexing,level2,temporal-resolution-multiplexing,level1,6.3008
rafal,landscape,duration_flicker_level1,duration_flicker_level2,1,duration_flicker,level1,duration_flicker,level2,15.2345
rafal,attic,dlss_rr_level0,judder_level0,0,dlss_rr,level0,judder,level0,9.0554
rafal,landscape,motion_resolution_level1,temporal-resolution-multiplexing_level1,0,motion_resolution,level1,temporal-resolution-multiplexing,level1,5.2750
rafal,landscape,motion_resolution_level2,dlss_rr_level1,0,motion_resolution,level2,dlss_rr,level1,8.2709
rafal,marbles,reference,judder_level0,1,reference,reference,judder,level0,48.8764
rafal,classroom,temporal-resolution-multiplexing_level2,dlss_rr_level2,0,temporal-resolution-multiplexing,level2,dlss_rr,level2,7.8468
rafal,marbles,dlss_rr_level2,restir_level1,0,dlss_rr,level2,restir,level1,13.1350
rafal,zeroday,reference,stutter_level0,1,reference,reference,stutter,level0,24.0018
rafal,landscape,restir_level1,noise_colors_level1,1,restir,level1,noise_colors,level1,29.4556
rafal,attic,duration_flicker_level1,dlss_rr_level1,1,duration_flicker,level1,dlss_rr,level1,23.3488
rafal,zeroday,noise_colors_level1,restir_level1,1,noise_colors,level1,restir,level1,12.1183
rafal,marbles,motion_noise_level2,judder_level0,1,motion_noise,level2,judder,level0,40.3260
rafal,attic,noise_colors_level2,dlss_rr_level1,1,noise_colors,level2,dlss_rr,level1,13.8091
rafal,landscape,duration_flicker_level0,motion_resolution_level1,1,duration_flicker,level0,motion_resolution,level1,13.3975
rafal,zeroday,temporal-resolution-multiplexing_level0,restir_level0,0,temporal-resolution-multiplexing,level0,restir,level0,45.3346
rafal,marbles,temporal-resolution-multiplexing_level2,noise_colors_level2,0,temporal-resolution-multiplexing,level2,noise_colors,level2,8.3219
rafal,marbles,temporal-resolution-multiplexing_level2,motion_resolution_level1,1,temporal-resolution-multiplexing,level2,motion_resolution,level1,10.1263
rafal,attic,restir_level2,dlss_rr_level1,0,restir,level2,dlss_rr,level1,19.0209
rafal,classroom,duration_flicker_level1,dlss_rr_level2,0,duration_flicker,level1,dlss_rr,level2,12.7768
rafal,attic,dlss_rr_level0,judder_level1,0,dlss_rr,level0,judder,level1,12.2129
rafal,landscape,stutter_level1,judder_level2,1,stutter,level1,judder,level2,12.6640
rafal,zeroday,stutter_level1,noise_colors_level2,1,stutter,level1,noise_colors,level2,9.9677
rafal,classroom,temporal-resolution-multiplexing_level1,noise_colors_level0,0,temporal-resolution-multiplexing,level1,noise_colors,level0,8.4807
rafal,zeroday,restir_level0,duration_flicker_level0,0,restir,level0,duration_flicker,level0,33.3962
rafal,subway,duration_flicker_level0,judder_level2,1,duration_flicker,level0,judder,level2,13.2129
rafal,bistro_exterior,dlss_rr_level2,dlss_rr_level1,0,dlss_rr,level2,dlss_rr,level1,7.3179
rafal,marbles,dlss_rr_level2,duration_flicker_level2,0,dlss_rr,level2,duration_flicker,level2,33.8090
rafal,subway,dlss_rr_level1,noise_colors_level1,0,dlss_rr,level1,noise_colors,level1,57.6822
rafal,classroom,temporal-resolution-multiplexing_level2,noise_colors_level1,0,temporal-resolution-multiplexing,level2,noise_colors,level1,7.3385
rafal,attic,restir_level1,motion_resolution_level2,0,restir,level1,motion_resolution,level2,10.7417
rafal,landscape,temporal-resolution-multiplexing_level0,motion_resolution_level0,1,temporal-resolution-multiplexing,level0,motion_resolution,level0,65.8331
rafal,landscape,restir_level0,noise_colors_level1,0,restir,level0,noise_colors,level1,39.5711
rafal,bistro_exterior,temporal-resolution-multiplexing_level1,stutter_level2,1,temporal-resolution-multiplexing,level1,stutter,level2,18.2857
rafal,landscape,noise_colors_level1,dlss_rr_level0,1,noise_colors,level1,dlss_rr,level0,61.7535
rafal,pink_room,dlss_rr_level2,motion_resolution_level2,1,dlss_rr,level2,motion_resolution,level2,36.8661
rafal,marbles,stutter_level0,restir_level0,0,stutter,level0,restir,level0,19.4467
rafal,classroom,noise_colors_level0,judder_level0,1,noise_colors,level0,judder,level0,14.3334
rafal,landscape,judder_level2,motion_resolution_level1,1,judder,level2,motion_resolution,level1,8.3468
rafal,pink_room,temporal-resolution-multiplexing_level1,judder_level0,0,temporal-resolution-multiplexing,level1,judder,level0,9.8888
rafal,pink_room,motion_noise_level2,restir_level1,0,motion_noise,level2,restir,level1,7.4292
rafal,subway,motion_noise_level1,duration_flicker_level0,0,motion_noise,level1,duration_flicker,level0,2.6834
rafal,attic,duration_flicker_level0,dlss_rr_level1,1,duration_flicker,level0,dlss_rr,level1,3.6913
rafal,bistro_interior,duration_flicker_level2,motion_noise_level2,1,duration_flicker,level2,motion_noise,level2,6.8425
rafal,pink_room,restir_level2,restir_level1,0,restir,level2,restir,level1,9.6667
rafal,attic,stutter_level2,motion_resolution_level1,0,stutter,level2,motion_resolution,level1,13.6000
rafal,landscape,motion_resolution_level1,temporal-resolution-multiplexing_level2,0,motion_resolution,level1,temporal-resolution-multiplexing,level2,3.7000
rafal,subway,reference,stutter_level0,1,reference,reference,stutter,level0,25.2084
rafal,attic,temporal-resolution-multiplexing_level0,dlss_rr_level0,1,temporal-resolution-multiplexing,level0,dlss_rr,level0,4.3750
rafal,subway,dlss_rr_level2,duration_flicker_level0,0,dlss_rr,level2,duration_flicker,level0,7.9336
rafal,classroom,reference,stutter_level1,0,reference,reference,stutter,level1,9.9503
rafal,subway,dlss_rr_level0,judder_level2,1,dlss_rr,level0,judder,level2,17.5740
rafal,classroom,duration_flicker_level1,duration_flicker_level2,1,duration_flicker,level1,duration_flicker,level2,8.5594
rafal,subway,noise_colors_level1,motion_noise_level0,1,noise_colors,level1,motion_noise,level0,7.3426
rafal,zeroday,judder_level2,dlss_rr_level1,0,judder,level2,dlss_rr,level1,7.8385
rafal,subway,duration_flicker_level1,judder_level2,1,duration_flicker,level1,judder,level2,3.2542
rafal,bistro_exterior,temporal-resolution-multiplexing_level0,noise_colors_level1,1,temporal-resolution-multiplexing,level0,noise_colors,level1,6.0792
rafal,subway,dlss_rr_level1,stutter_level1,0,dlss_rr,level1,stutter,level1,8.5459
rafal,subway,motion_resolution_level2,temporal-resolution-multiplexing_level1,1,motion_resolution,level2,temporal-resolution-multiplexing,level1,5.2167
rafal,bistro_exterior,restir_level0,motion_resolution_level0,1,restir,level0,motion_resolution,level0,3.5251
rafal,bistro_exterior,duration_flicker_level1,judder_level2,1,duration_flicker,level1,judder,level2,4.1542
rafal,bistro_interior,judder_level2,duration_flicker_level1,0,judder,level2,duration_flicker,level1,8.5800
rafal,marbles,duration_flicker_level0,dlss_rr_level1,0,duration_flicker,level0,dlss_rr,level1,12.8182
rafal,landscape,restir_level2,noise_colors_level1,0,restir,level2,noise_colors,level1,10.1194
rafal,zeroday,noise_colors_level0,reference,0,noise_colors,level0,reference,reference,30.3008
rafal,zeroday,temporal-resolution-multiplexing_level1,duration_flicker_level0,1,temporal-resolution-multiplexing,level1,duration_flicker,level0,8.4584
rafal,classroom,restir_level1,duration_flicker_level1,1,restir,level1,duration_flicker,level1,6.7602
rafal,zeroday,noise_colors_level1,motion_noise_level2,0,noise_colors,level1,motion_noise,level2,34.2586
rafal,zeroday,restir_level1,motion_resolution_level1,1,restir,level1,motion_resolution,level1,4.1459
rafal,classroom,motion_noise_level0,restir_level0,0,motion_noise,level0,restir,level0,8.6959
rafal,bistro_interior,temporal-resolution-multiplexing_level0,reference,0,temporal-resolution-multiplexing,level0,reference,reference,8.9084
rafal,zeroday,judder_level0,judder_level1,1,judder,level0,judder,level1,7.2001
rafal,attic,motion_resolution_level1,dlss_rr_level1,1,motion_resolution,level1,dlss_rr,level1,2.6750
rafal,marbles,duration_flicker_level0,dlss_rr_level2,1,duration_flicker,level0,dlss_rr,level2,7.4337
rafal,bistro_interior,motion_noise_level2,judder_level0,1,motion_noise,level2,judder,level0,19.2792
rafal,pink_room,restir_level2,motion_noise_level1,0,restir,level2,motion_noise,level1,4.8209
rafal,pink_room,dlss_rr_level1,stutter_level1,0,dlss_rr,level1,stutter,level1,3.1713
rafal,zeroday,reference,judder_level0,1,reference,reference,judder,level0,7.1712
rafal,classroom,motion_noise_level0,stutter_level0,0,motion_noise,level0,stutter,level0,3.9088
rafal,pink_room,duration_flicker_level0,duration_flicker_level1,1,duration_flicker,level0,duration_flicker,level1,7.2094
rafal,bistro_interior,judder_level2,motion_resolution_level0,1,judder,level2,motion_resolution,level0,6.7592
rafal,bistro_exterior,restir_level0,stutter_level1,1,restir,level0,stutter,level1,8.8084
rafal,zeroday,judder_level1,judder_level2,0,judder,level1,judder,level2,13.3293
rafal,zeroday,noise_colors_level1,dlss_rr_level2,0,noise_colors,level1,dlss_rr,level2,12.6875
rafal,landscape,motion_noise_level1,motion_noise_level0,0,motion_noise,level1,motion_noise,level0,9.2928
rafal,attic,judder_level1,motion_noise_level2,1,judder,level1,motion_noise,level2,6.2253
rafal,landscape,noise_colors_level1,judder_level2,1,noise_colors,level1,judder,level2,4.6584
rafal,subway,judder_level0,motion_resolution_level0,0,judder,level0,motion_resolution,level0,17.5209
rafal,attic,dlss_rr_level0,stutter_level0,0,dlss_rr,level0,stutter,level0,4.3875
rafal,marbles,judder_level1,restir_level0,0,judder,level1,restir,level0,13.4760
rafal,subway,stutter_level1,temporal-resolution-multiplexing_level0,0,stutter,level1,temporal-resolution-multiplexing,level0,7.9386
rafal,marbles,temporal-resolution-multiplexing_level0,noise_colors_level0,0,temporal-resolution-multiplexing,level0,noise_colors,level0,9.7929
rafal,landscape,dlss_rr_level1,stutter_level2,1,dlss_rr,level1,stutter,level2,4.1292
rafal,landscape,noise_colors_level2,motion_resolution_level1,1,noise_colors,level2,motion_resolution,level1,3.9667
rafal,zeroday,noise_colors_level1,duration_flicker_level2,0,noise_colors,level1,duration_flicker,level2,11.7625
rafal,attic,noise_colors_level1,motion_resolution_level0,0,noise_colors,level1,motion_resolution,level0,3.7792
rafal,zeroday,stutter_level1,reference,0,stutter,level1,reference,reference,13.0375
rafal,landscape,noise_colors_level1,judder_level0,0,noise_colors,level1,judder,level0,7.8834
rafal,bistro_interior,judder_level2,stutter_level2,1,judder,level2,stutter,level2,12.0625
rafal,zeroday,restir_level2,motion_resolution_level1,1,restir,level2,motion_resolution,level1,4.8625
rafal,marbles,temporal-resolution-multiplexing_level0,reference,0,temporal-resolution-multiplexing,level0,reference,reference,15.3811
rafal,pink_room,motion_noise_level0,judder_level0,1,motion_noise,level0,judder,level0,37.9663
rafal,attic,motion_noise_level0,noise_colors_level0,0,motion_noise,level0,noise_colors,level0,9.0795
rafal,bistro_interior,noise_colors_level2,stutter_level2,1,noise_colors,level2,stutter,level2,8.4677
rafal,classroom,motion_noise_level1,judder_level0,0,motion_noise,level1,judder,level0,3.9714
rafal,marbles,temporal-resolution-multiplexing_level1,dlss_rr_level2,1,temporal-resolution-multiplexing,level1,dlss_rr,level2,8.0136
rafal,subway,duration_flicker_level2,dlss_rr_level0,0,duration_flicker,level2,dlss_rr,level0,7.1417
rafal,zeroday,motion_resolution_level2,restir_level2,0,motion_resolution,level2,restir,level2,3.3625
rafal,pink_room,temporal-resolution-multiplexing_level0,restir_level2,1,temporal-resolution-multiplexing,level0,restir,level2,8.6010
rafal,subway,restir_level2,noise_colors_level2,0,restir,level2,noise_colors,level2,6.8343
rafal,classroom,judder_level1,restir_level1,1,judder,level1,restir,level1,3.7711
rafal,subway,dlss_rr_level1,motion_resolution_level0,0,dlss_rr,level1,motion_resolution,level0,8.7459
rafal,classroom,judder_level0,restir_level1,1,judder,level0,restir,level1,4.0631
rafal,zeroday,restir_level0,stutter_level2,1,restir,level0,stutter,level2,3.9417
rafal,landscape,stutter_level0,noise_colors_level0,0,stutter,level0,noise_colors,level0,7.6792
rafal,marbles,motion_noise_level0,judder_level1,1,motion_noise,level0,judder,level1,9.3469
rafal,landscape,stutter_level0,motion_resolution_level0,1,stutter,level0,motion_resolution,level0,4.3543
rafal,marbles,duration_flicker_level1,noise_colors_level1,0,duration_flicker,level1,noise_colors,level1,9.7971
rafal,classroom,stutter_level2,dlss_rr_level0,0,stutter,level2,dlss_rr,level0,8.7667
rafal,bistro_interior,noise_colors_level1,motion_noise_level0,0,noise_colors,level1,motion_noise,level0,9.8375
rafal,classroom,duration_flicker_level1,noise_colors_level2,1,duration_flicker,level1,noise_colors,level2,6.6468
rafal,zeroday,motion_noise_level1,restir_level0,1,motion_noise,level1,restir,level0,7.9751
rafal,marbles,dlss_rr_level2,temporal-resolution-multiplexing_level2,1,dlss_rr,level2,temporal-resolution-multiplexing,level2,8.0384
rafal,classroom,restir_level2,motion_resolution_level2,1,restir,level2,motion_resolution,level2,3.2547
rafal,pink_room,motion_resolution_level2,noise_colors_level2,0,motion_resolution,level2,noise_colors,level2,4.8167
rafal,marbles,restir_level2,duration_flicker_level1,0,restir,level2,duration_flicker,level1,4.2297
rafal,bistro_exterior,noise_colors_level0,judder_level1,1,noise_colors,level0,judder,level1,8.3292
rafal,bistro_exterior,temporal-resolution-multiplexing_level2,temporal-resolution-multiplexing_level1,0,temporal-resolution-multiplexing,level2,temporal-resolution-multiplexing,level1,7.7591
rafal,classroom,judder_level0,motion_resolution_level0,1,judder,level0,motion_resolution,level0,3.8172
rafal,landscape,motion_noise_level1,reference,0,motion_noise,level1,reference,reference,4.5792
rafal,subway,duration_flicker_level0,motion_resolution_level2,1,duration_flicker,level0,motion_resolution,level2,2.6417
rafal,zeroday,dlss_rr_level0,noise_colors_level1,1,dlss_rr,level0,noise_colors,level1,7.1459
rafal,marbles,stutter_level2,dlss_rr_level2,1,stutter,level2,dlss_rr,level2,4.7750
rafal,subway,noise_colors_level2,motion_resolution_level2,1,noise_colors,level2,motion_resolution,level2,2.6334
rafal,classroom,stutter_level1,motion_noise_level0,1,stutter,level1,motion_noise,level0,7.3042
rafal,bistro_exterior,restir_level2,judder_level2,1,restir,level2,judder,level2,3.6668
rafal,zeroday,noise_colors_level1,temporal-resolution-multiplexing_level2,1,noise_colors,level1,temporal-resolution-multiplexing,level2,3.2917
rafal,attic,temporal-resolution-multiplexing_level0,duration_flicker_level2,1,temporal-resolution-multiplexing,level0,duration_flicker,level2,6.8318
rafal,marbles,motion_resolution_level2,temporal-resolution-multiplexing_level2,0,motion_resolution,level2,temporal-resolution-multiplexing,level2,13.1308
rafal,zeroday,dlss_rr_level1,restir_level0,0,dlss_rr,level1,restir,level0,4.9042
rafal,classroom,restir_level2,dlss_rr_level2,0,restir,level2,dlss_rr,level2,5.1459
rafal,zeroday,reference,motion_noise_level0,0,reference,reference,motion_noise,level0,8.7584
rafal,pink_room,duration_flicker_level1,motion_resolution_level2,1,duration_flicker,level1,motion_resolution,level2,7.8043
rafal,classroom,temporal-resolution-multiplexing_level0,reference,0,temporal-resolution-multiplexing,level0,reference,reference,13.2542
rafal,attic,noise_colors_level1,reference,0,noise_colors,level1,reference,reference,12.0667
rafal,marbles,motion_noise_level2,dlss_rr_level0,0,motion_noise,level2,dlss_rr,level0,18.6565
rafal,marbles,duration_flicker_level0,motion_noise_level2,0,duration_flicker,level0,motion_noise,level2,6.4968
rafal,bistro_exterior,restir_level0,motion_noise_level0,0,restir,level0,motion_noise,level0,8.6209
rafal,landscape,noise_colors_level0,motion_noise_level1,0,noise_colors,level0,motion_noise,level1,9.2672
rafal,attic,dlss_rr_level1,restir_level1,0,dlss_rr,level1,restir,level1,14.0351
rafal,landscape,motion_resolution_level0,motion_noise_level2,0,motion_resolution,level0,motion_noise,level2,4.2090
rafal,classroom,dlss_rr_level2,motion_resolution_level1,1,dlss_rr,level2,motion_resolution,level1,7.4084
rafal,classroom,noise_colors_level0,stutter_level1,1,noise_colors,level0,stutter,level1,9.2417
rafal,bistro_interior,reference,motion_noise_level0,0,reference,reference,motion_noise,level0,12.9847
rafal,bistro_exterior,reference,stutter_level0,1,reference,reference,stutter,level0,3.4709
rafal,landscape,motion_resolution_level0,noise_colors_level1,0,motion_resolution,level0,noise_colors,level1,4.5209
rafal,attic,stutter_level1,noise_colors_level1,1,stutter,level1,noise_colors,level1,7.8792
rafal,bistro_exterior,stutter_level0,judder_level1,1,stutter,level0,judder,level1,3.2875
